Date,Close,Open,High,Low,Change
2012-05-01,1127.65,1128.9,1131.8,1127.41,-0.0022
2012-05-02,1130.2,1128.0,1130.2,1125.7,0.0023
2012-05-03,1131.25,1131.0,1132.25,1128.37,0.0009
2012-05-04,1135.85,1131.5,1135.85,1130.9,0.0040999999999999995
2012-05-07,1138.5,1138.4,1140.4,1135.6,0.0023
2012-05-08,1138.25,1138.6,1139.5,1134.3,-0.0002
2012-05-09,1144.5,1138.6,1145.3,1137.05,0.0055000000000000005
2012-05-10,1142.9,1143.7,1146.2,1140.3,-0.0014000000000000002
2012-05-11,1149.2,1143.2,1149.64,1141.7,0.0055000000000000005
2012-05-14,1153.8,1148.7,1155.3,1147.7,0.004
2012-05-15,1155.9,1154.2,1156.9,1152.0,0.0018
2012-05-16,1166.32,1156.1,1170.85,1156.1,0.009000000000000001
2012-05-17,1165.94,1166.07,1167.86,1161.15,-0.0003
2012-05-18,1168.74,1166.19,1175.75,1166.19,0.0024
2012-05-21,1167.28,1166.4,1171.7,1163.3,-0.0012
2012-05-22,1166.83,1167.28,1167.28,1161.4,-0.0004
2012-05-23,1181.11,1166.83,1181.79,1166.83,0.012199999999999999
2012-05-24,1177.22,1181.11,1183.57,1175.9,-0.0033
2012-05-25,1185.5,1177.22,1186.65,1176.8,0.006999999999999999
2012-05-28,1176.57,1176.35,1176.57,1176.35,-0.0075
2012-05-29,1176.15,1176.92,1183.3,1173.17,-0.0004
2012-05-30,1180.91,1178.4,1180.91,1176.4,0.004
2012-05-31,1180.47,1181.01,1185.9,1177.07,-0.0004
2012-06-01,1182.5,1180.37,1183.95,1176.4,0.0017000000000000001
2012-06-04,1179.59,1183.1,1184.3,1179.59,-0.0025
2012-06-05,1178.43,1179.59,1181.8,1175.2,-0.001
2012-06-06,1174.5,1176.3,1176.3,1173.22,-0.0033
2012-06-07,1164.85,1174.6,1175.1,1163.35,-0.008199999999999999
2012-06-08,1174.09,1164.75,1176.55,1164.75,0.0079
2012-06-11,1171.5,1164.7,1171.55,1164.7,-0.0022
2012-06-12,1169.25,1171.6,1174.3,1167.9,-0.0019
2012-06-13,1166.54,1169.05,1170.1,1165.65,-0.0023
2012-06-14,1164.37,1166.54,1168.65,1164.14,-0.0019
2012-06-15,1164.86,1164.37,1166.3,1161.75,0.0004
2012-06-18,1157.5,1157.4,1160.2,1156.8,-0.0063
2012-06-19,1153.35,1157.6,1161.3,1153.3,-0.0036
2012-06-20,1152.71,1153.55,1155.1,1150.5,-0.0006
2012-06-21,1154.45,1152.81,1154.75,1147.7,0.0015
2012-06-22,1158.94,1154.35,1159.9,1154.35,0.0039000000000000003
2012-06-25,1162.05,1157.0,1165.18,1156.4,0.0027
2012-06-26,1158.5,1162.25,1163.2,1157.0,-0.0031
2012-06-27,1155.69,1158.6,1159.2,1155.57,-0.0024
2012-06-28,1158.02,1155.6,1158.98,1153.0,0.002
2012-06-29,1141.32,1158.6,1158.6,1140.85,-0.0144
2012-07-02,1143.89,1141.0,1146.7,1140.4,0.0023
2012-07-03,1133.48,1143.5,1145.35,1133.41,-0.0091
2012-07-04,1137.49,1134.15,1138.53,1132.55,0.0034999999999999996
2012-07-05,1133.8,1138.55,1139.1,1133.4,-0.0032
2012-07-06,1140.55,1133.45,1140.62,1133.45,0.006
2012-07-09,1143.17,1145.3,1145.5,1141.2,0.0023
2012-07-10,1140.15,1143.27,1144.85,1140.15,-0.0026
2012-07-11,1141.0,1144.5,1146.35,1140.08,0.0007000000000000001
2012-07-12,1154.63,1141.1,1157.2,1140.6,0.011899999999999999
2012-07-13,1148.06,1154.63,1155.9,1147.5,-0.005699999999999999
2012-07-16,1146.18,1148.06,1149.7,1145.5,-0.0016
2012-07-17,1145.43,1146.18,1146.7,1141.9,-0.0007000000000000001
2012-07-18,1142.5,1145.33,1145.6,1137.6,-0.0026
2012-07-19,1138.3,1142.6,1142.6,1137.5,-0.0037
2012-07-20,1142.75,1138.45,1143.63,1138.05,0.0039000000000000003
2012-07-23,1150.38,1142.6,1151.83,1142.6,0.0067
2012-07-24,1149.18,1150.18,1150.3,1146.15,-0.001
2012-07-25,1149.44,1149.38,1153.9,1149.3,0.0002
2012-07-26,1146.57,1149.24,1149.4,1146.15,-0.0025
2012-07-27,1138.61,1146.77,1146.77,1138.3,-0.0069
2012-07-30,1137.62,1138.41,1138.65,1133.3,-0.0009
2012-07-31,1130.67,1137.62,1137.62,1130.0,-0.0060999999999999995
2012-08-01,1127.26,1130.97,1131.4,1125.6,-0.003
2012-08-02,1132.07,1127.05,1132.22,1127.05,0.0043
2012-08-03,1135.0,1132.08,1137.6,1132.08,0.0026
2012-08-06,1128.33,1134.9,1134.9,1124.1,-0.0059
2012-08-07,1128.9,1128.13,1129.2,1125.6,0.0005
2012-08-08,1130.42,1129.3,1131.63,1126.4,0.0013
2012-08-09,1127.29,1130.42,1130.42,1124.5,-0.0028000000000000004
2012-08-10,1131.15,1127.13,1131.28,1125.7,0.0034000000000000002
2012-08-13,1129.13,1131.15,1133.0,1128.83,-0.0018
2012-08-14,1130.59,1130.6,1132.3,1128.13,0.0013
2012-08-15,1130.81,1130.59,1130.81,1130.59,0.0002
2012-08-16,1133.59,1130.61,1134.9,1130.61,0.0025
2012-08-17,1135.42,1133.89,1136.08,1131.5,0.0016
2012-08-20,1135.75,1135.47,1136.9,1134.75,0.0003
2012-08-21,1131.19,1135.6,1135.6,1130.3,-0.004
2012-08-22,1135.96,1130.99,1136.3,1130.99,0.0042
2012-08-23,1132.08,1131.95,1133.3,1129.6,-0.0034000000000000002
2012-08-24,1134.75,1132.08,1135.5,1132.0,0.0024
2012-08-27,1135.35,1134.75,1137.6,1134.0,0.0005
2012-08-28,1135.05,1135.34,1138.5,1135.05,-0.0003
2012-08-29,1135.35,1135.33,1135.82,1133.6,0.0003
2012-08-30,1134.88,1135.3,1136.1,1133.55,-0.0004
2012-08-31,1133.79,1134.78,1137.0,1133.55,-0.001
2012-09-03,1131.98,1133.79,1134.5,1130.1,-0.0016
2012-09-04,1133.63,1131.58,1133.7,1130.8,0.0015
2012-09-05,1136.66,1135.8,1136.86,1134.1,0.0027
2012-09-06,1134.15,1136.1,1136.8,1133.9,-0.0022
2012-09-07,1130.3,1129.05,1131.75,1129.05,-0.0034000000000000002
2012-09-10,1129.0,1130.3,1130.3,1127.75,-0.0012
2012-09-11,1128.34,1128.95,1130.9,1128.1,-0.0006
2012-09-12,1127.06,1128.54,1128.54,1125.7,-0.0011
2012-09-13,1128.82,1127.14,1129.47,1126.4,0.0016
2012-09-14,1117.05,1128.62,1128.62,1116.6,-0.0104
2012-09-17,1116.5,1117.15,1117.15,1113.4,-0.0005
2012-09-18,1118.9,1116.6,1119.4,1116.6,0.0021
2012-09-19,1116.14,1118.7,1119.1,1114.87,-0.0025
2012-09-20,1118.65,1116.34,1123.9,1115.0,0.0022
2012-09-21,1119.5,1118.56,1121.8,1118.2,0.0008
2012-09-24,1120.72,1119.6,1122.1,1118.5,0.0011
2012-09-25,1118.72,1120.67,1121.4,1118.0,-0.0018
2012-09-26,1119.41,1118.53,1122.6,1118.53,0.0006
2012-09-27,1116.63,1119.41,1120.3,1116.45,-0.0025
2012-09-28,1113.67,1116.63,1116.63,1110.9,-0.0027
2012-10-01,1112.59,1113.47,1114.29,1112.59,-0.001
2012-10-02,1113.48,1112.59,1114.5,1111.4,0.0008
2012-10-03,1113.46,1113.48,1113.48,1113.46,-0.0
2012-10-04,1112.23,1113.46,1114.85,1111.98,-0.0011
2012-10-05,1110.42,1112.32,1112.35,1107.6,-0.0016
2012-10-08,1111.74,1110.22,1112.99,1109.5,0.0012
2012-10-09,1111.62,1111.74,1112.1,1109.8,-0.0001
2012-10-10,1114.42,1111.82,1115.9,1111.82,0.0025
2012-10-11,1113.17,1114.49,1117.55,1112.67,-0.0011
2012-10-12,1111.0,1113.07,1113.6,1110.1,-0.0019
2012-10-15,1110.5,1111.0,1114.2,1109.98,-0.0005
2012-10-16,1106.59,1110.49,1110.49,1106.15,-0.0034999999999999996
2012-10-17,1104.89,1106.5,1106.5,1103.8,-0.0015
2012-10-18,1105.05,1104.78,1105.9,1103.96,0.0001
2012-10-19,1105.66,1105.05,1106.7,1102.84,0.0006
2012-10-22,1104.6,1105.76,1106.9,1104.0,-0.001
2012-10-23,1103.45,1100.75,1103.65,1100.75,-0.001
2012-10-24,1104.0,1105.5,1106.3,1102.9,0.0005
2012-10-25,1098.2,1103.1,1103.5,1097.6,-0.0053
2012-10-26,1097.58,1096.85,1098.75,1095.15,-0.0006
2012-10-29,1098.01,1097.58,1098.16,1094.55,0.0004
2012-10-30,1091.35,1097.66,1097.66,1090.2,-0.0060999999999999995
2012-10-31,1090.32,1091.55,1091.75,1089.57,-0.0009
2012-11-01,1090.67,1090.32,1093.04,1090.14,0.0003
2012-11-02,1091.65,1091.65,1093.5,1091.05,0.0009
2012-11-05,1091.0,1090.9,1093.15,1090.9,-0.0006
2012-11-06,1090.22,1091.2,1092.3,1090.07,-0.0007000000000000001
2012-11-07,1087.0,1090.32,1091.1,1085.45,-0.003
2012-11-08,1089.37,1088.2,1091.67,1086.8,0.0022
2012-11-09,1088.0,1089.47,1093.05,1087.2,-0.0013
2012-11-12,1090.0,1087.75,1090.4,1087.25,0.0018
2012-11-13,1089.84,1090.15,1091.4,1088.9,-0.0001
2012-11-14,1086.5,1089.94,1089.94,1085.1,-0.0031
2012-11-15,1088.71,1086.4,1089.22,1086.2,0.002
2012-11-16,1092.5,1088.81,1092.7,1087.3,0.0034999999999999996
2012-11-19,1086.5,1092.5,1092.5,1086.1,-0.0055000000000000005
2012-11-20,1083.08,1086.5,1086.5,1081.3,-0.0031
2012-11-21,1082.5,1083.08,1084.85,1081.9,-0.0005
2012-11-22,1085.61,1082.4,1086.2,1080.4,0.0029
2012-11-23,1085.55,1085.76,1087.45,1084.55,-0.0001
2012-11-26,1086.02,1084.3,1086.37,1084.2,0.0004
2012-11-27,1086.57,1086.02,1086.82,1083.8,0.0005
2012-11-28,1085.5,1086.57,1088.77,1084.5,-0.001
2012-11-29,1083.3,1085.5,1085.75,1083.3,-0.002
2012-11-30,1082.5,1083.9,1085.1,1082.5,-0.0007000000000000001
2012-12-03,1083.35,1082.2,1084.8,1082.1,0.0008
2012-12-04,1084.01,1083.35,1085.0,1083.35,0.0006
2012-12-05,1082.69,1084.01,1084.6,1081.05,-0.0012
2012-12-06,1083.5,1082.69,1084.37,1082.3,0.0007000000000000001
2012-12-07,1082.06,1083.3,1084.45,1081.5,-0.0013
2012-12-10,1077.68,1081.81,1081.81,1077.68,-0.004
2012-12-11,1075.25,1077.83,1078.1,1075.13,-0.0023
2012-12-12,1073.6,1074.65,1077.55,1073.5,-0.0015
2012-12-13,1074.35,1071.85,1074.75,1071.25,0.0007000000000000001
2012-12-14,1075.19,1073.35,1075.45,1073.35,0.0008
2012-12-17,1072.5,1074.4,1074.4,1072.5,-0.0025
2012-12-18,1073.0,1070.45,1073.55,1070.45,0.0005
2012-12-19,1072.5,1073.25,1073.25,1071.82,-0.0005
2012-12-20,1074.6,1072.3,1075.2,1072.1,0.002
2012-12-21,1075.9,1074.8,1076.65,1074.3,0.0012
2012-12-24,1073.5,1075.9,1076.5,1073.5,-0.0022
2012-12-25,1073.5,1073.5,1073.5,1073.5,0.0
2012-12-26,1073.5,1073.5,1074.85,1073.2,0.0
2012-12-27,1072.51,1073.5,1074.65,1071.72,-0.0009
2012-12-28,1067.64,1072.51,1072.51,1067.24,-0.0045000000000000005
2012-12-31,1063.64,1067.54,1067.54,1063.18,-0.0037
2013-01-01,1063.64,1063.64,1063.64,1063.64,0.0
2013-01-02,1063.5,1066.1,1066.4,1063.3,-0.0001
2013-01-03,1063.2,1063.55,1064.85,1061.15,-0.0003
2013-01-04,1062.39,1063.2,1065.25,1062.25,-0.0008
2013-01-07,1063.21,1062.39,1065.05,1060.45,0.0008
2013-01-08,1064.15,1063.16,1064.35,1062.3,0.0009
2013-01-09,1060.65,1064.3,1064.3,1060.2,-0.0033
2013-01-10,1058.57,1060.65,1063.25,1058.42,-0.002
2013-01-11,1056.49,1058.67,1058.67,1054.75,-0.002
2013-01-14,1056.5,1056.54,1056.94,1055.9,0.0
2013-01-15,1057.57,1056.45,1058.07,1054.75,0.001
2013-01-16,1058.8,1057.57,1060.5,1056.25,0.0012
2013-01-17,1057.99,1058.53,1059.97,1056.58,-0.0008
2013-01-18,1058.35,1058.17,1058.75,1055.25,0.0003
2013-01-21,1064.35,1058.5,1064.55,1057.5,0.005699999999999999
2013-01-22,1063.66,1064.7,1068.65,1061.75,-0.0006
2013-01-23,1067.19,1062.98,1067.57,1062.97,0.0033
2013-01-24,1069.15,1067.87,1070.85,1066.55,0.0018
2013-01-25,1075.58,1068.55,1075.58,1068.55,0.006
2013-01-28,1091.92,1076.03,1094.4,1076.03,0.0152
2013-01-29,1084.12,1091.62,1093.6,1082.3,-0.0070999999999999995
2013-01-30,1086.3,1084.17,1087.82,1079.05,0.002
2013-01-31,1088.26,1086.8,1091.85,1086.8,0.0018
2013-02-01,1095.19,1087.71,1098.55,1086.3,0.0064
2013-02-04,1089.8,1097.45,1097.45,1083.65,-0.0049
2013-02-05,1086.87,1090.05,1092.1,1084.0,-0.0027
2013-02-06,1089.5,1086.67,1091.9,1083.9,0.0024
2013-02-07,1090.4,1089.25,1091.25,1087.15,0.0008
2013-02-08,1096.0,1090.65,1097.4,1090.2,0.0051
2013-02-11,1096.0,1096.0,1096.0,1096.0,0.0
2013-02-12,1093.38,1095.75,1098.15,1089.65,-0.0024
2013-02-13,1086.67,1084.75,1089.65,1084.75,-0.0060999999999999995
2013-02-14,1085.54,1086.22,1087.0,1083.3,-0.001
2013-02-15,1079.0,1086.14,1086.14,1077.4,-0.006
2013-02-18,1083.71,1078.4,1085.6,1078.4,0.0044
2013-02-19,1080.5,1083.81,1083.81,1079.87,-0.003
2013-02-20,1080.68,1080.7,1080.75,1076.7,0.0002
2013-02-21,1087.25,1080.43,1087.25,1080.43,0.0060999999999999995
2013-02-22,1085.73,1087.5,1090.5,1084.5,-0.0014000000000000002
2013-02-25,1086.5,1085.53,1089.65,1085.05,0.0007000000000000001
2013-02-26,1090.27,1086.85,1090.86,1086.85,0.0034999999999999996
2013-02-27,1084.88,1089.62,1089.62,1083.2,-0.0049
2013-02-28,1084.35,1085.13,1085.13,1081.15,-0.0005
2013-03-01,1084.65,1084.65,1084.65,1084.65,0.0003
2013-03-04,1091.01,1084.25,1093.85,1084.25,0.0059
2013-03-05,1086.63,1091.01,1091.01,1085.75,-0.004
2013-03-06,1084.76,1086.48,1086.48,1082.1,-0.0017000000000000001
2013-03-07,1087.74,1084.81,1088.25,1084.81,0.0027
2013-03-08,1089.6,1087.94,1092.95,1085.35,0.0017000000000000001
2013-03-11,1094.45,1089.7,1103.05,1089.7,0.0045000000000000005
2013-03-12,1095.53,1094.15,1098.25,1093.15,0.001
2013-03-13,1098.67,1095.53,1099.8,1095.53,0.0029
2013-03-14,1107.78,1098.62,1110.7,1098.62,0.0083
2013-03-15,1110.64,1108.03,1114.15,1106.15,0.0026
2013-03-18,1114.56,1110.64,1117.35,1110.64,0.0034999999999999996
2013-03-19,1113.33,1114.51,1114.51,1107.3,-0.0011
2013-03-20,1116.03,1113.38,1120.35,1113.38,0.0024
2013-03-21,1116.2,1115.6,1118.1,1114.3,0.0002
2013-03-22,1119.35,1115.55,1119.45,1115.45,0.0028000000000000004
2013-03-25,1111.5,1119.7,1119.7,1110.2,-0.006999999999999999
2013-03-26,1107.82,1111.45,1113.25,1104.15,-0.0033
2013-03-27,1111.9,1107.87,1112.26,1106.0,0.0037
2013-03-28,1113.44,1111.7,1115.4,1108.5,0.0014000000000000002
2013-03-29,1111.35,1113.44,1115.0,1110.1,-0.0019
2013-04-01,1114.72,1111.53,1117.28,1111.53,0.003
2013-04-02,1118.17,1114.55,1118.79,1110.1,0.0031
2013-04-03,1117.88,1118.49,1123.92,1116.28,-0.0003
2013-04-04,1124.93,1117.8,1126.05,1117.8,0.0063
2013-04-05,1137.68,1124.93,1138.43,1123.65,0.0113
2013-04-08,1142.76,1137.68,1142.96,1134.25,0.0045000000000000005
2013-04-09,1139.5,1142.53,1145.3,1135.3,-0.0029
2013-04-10,1135.55,1139.2,1141.4,1135.1,-0.0034999999999999996
2013-04-11,1129.87,1130.55,1132.55,1126.05,-0.005
2013-04-12,1129.5,1129.72,1133.5,1128.3,-0.0003
2013-04-15,1119.94,1129.45,1131.5,1118.03,-0.0085
2013-04-16,1113.95,1120.04,1124.85,1113.95,-0.0053
2013-04-17,1121.03,1113.95,1122.63,1110.45,0.0064
2013-04-18,1119.78,1120.82,1125.7,1118.2,-0.0011
2013-04-19,1119.48,1119.93,1123.15,1115.85,-0.0003
2013-04-22,1119.86,1119.38,1124.65,1118.75,0.0003
2013-04-23,1119.62,1119.86,1122.95,1116.65,-0.0002
2013-04-24,1117.14,1119.62,1121.15,1117.14,-0.0022
2013-04-25,1111.8,1117.24,1117.24,1111.38,-0.0048
2013-04-26,1111.23,1112.0,1112.75,1107.55,-0.0005
2013-04-29,1104.24,1111.03,1111.03,1104.24,-0.0063
2013-04-30,1101.61,1103.25,1104.65,1100.55,-0.0024
2013-05-01,1101.25,1101.91,1102.89,1100.9,-0.0003
2013-05-02,1102.53,1100.6,1102.75,1098.15,0.0012
2013-05-03,1097.5,1102.58,1102.7,1095.82,-0.0046
2013-05-06,1094.98,1097.35,1097.35,1092.35,-0.0023
2013-05-07,1090.3,1094.93,1096.0,1090.07,-0.0043
2013-05-08,1086.5,1090.5,1090.5,1086.4,-0.0034999999999999996
2013-05-09,1091.98,1086.35,1092.48,1082.15,0.005
2013-05-10,1106.15,1091.78,1107.65,1091.78,0.013000000000000001
2013-05-13,1113.27,1106.15,1116.75,1106.15,0.0064
2013-05-14,1110.07,1113.57,1114.25,1106.45,-0.0029
2013-05-15,1114.82,1109.82,1115.3,1109.82,0.0043
2013-05-16,1117.74,1114.82,1118.18,1112.5,0.0026
2013-05-17,1118.27,1118.49,1118.49,1117.28,0.0005
2013-05-20,1117.91,1117.55,1120.53,1115.82,-0.0003
2013-05-21,1111.5,1118.69,1118.69,1110.8,-0.005699999999999999
2013-05-22,1114.05,1110.7,1114.27,1110.7,0.0023
2013-05-23,1128.8,1114.3,1129.3,1114.3,0.0132
2013-05-24,1128.22,1129.0,1131.95,1123.45,-0.0005
2013-05-27,1122.6,1127.92,1130.1,1120.75,-0.005
2013-05-28,1128.27,1122.45,1128.27,1119.6,0.0051
2013-05-29,1132.45,1128.39,1134.03,1128.39,0.0037
2013-05-30,1129.03,1132.58,1132.58,1126.55,-0.003
2013-05-31,1131.26,1129.33,1131.3,1124.25,0.002
2013-06-03,1120.09,1131.26,1131.26,1118.11,-0.009899999999999999
2013-06-04,1123.36,1119.79,1123.54,1119.45,0.0029
2013-06-05,1119.0,1123.42,1125.5,1115.25,-0.0039000000000000003
2013-06-06,1119.1,1118.75,1119.1,1118.55,0.0001
2013-06-07,1117.62,1119.35,1119.35,1107.05,-0.0013
2013-06-10,1128.14,1118.12,1128.6,1118.12,0.009399999999999999
2013-06-11,1133.01,1127.64,1138.15,1127.64,0.0043
2013-06-12,1128.26,1133.01,1135.35,1127.25,-0.0042
2013-06-13,1130.25,1128.76,1137.35,1128.76,0.0018
2013-06-14,1127.7,1129.8,1131.5,1125.3,-0.0023
2013-06-17,1127.97,1127.85,1130.25,1126.49,0.0002
2013-06-18,1134.69,1127.77,1135.03,1127.45,0.006
2013-06-19,1130.95,1134.99,1136.25,1130.6,-0.0033
2013-06-20,1146.1,1130.4,1146.65,1130.4,0.0134
2013-06-21,1156.62,1155.12,1160.12,1151.72,0.0092
2013-06-24,1162.01,1156.62,1163.51,1154.43,0.004699999999999999
2013-06-25,1153.63,1162.04,1163.85,1153.0,-0.0072
2013-06-26,1156.0,1153.68,1157.2,1150.2,0.0021
2013-06-27,1148.14,1155.45,1155.45,1148.14,-0.0068000000000000005
2013-06-28,1142.4,1148.64,1148.64,1141.95,-0.005
2013-07-01,1135.62,1141.9,1145.15,1131.35,-0.0059
2013-07-02,1135.0,1135.62,1135.62,1129.55,-0.0005
2013-07-03,1141.4,1135.0,1145.12,1135.0,0.005600000000000001
2013-07-04,1139.84,1141.4,1142.65,1138.15,-0.0014000000000000002
2013-07-05,1142.35,1140.09,1145.0,1137.6,0.0022
2013-07-08,1148.39,1142.1,1153.0,1142.1,0.0053
2013-07-09,1142.11,1148.87,1148.87,1140.17,-0.0055000000000000005
2013-07-10,1135.38,1142.24,1143.85,1135.25,-0.0059
2013-07-11,1124.53,1134.95,1134.95,1122.32,-0.0096
2013-07-12,1124.4,1124.56,1125.85,1119.45,-0.0001
2013-07-15,1122.07,1124.38,1126.43,1120.72,-0.0021
2013-07-16,1114.91,1121.99,1123.15,1114.25,-0.0064
2013-07-17,1117.31,1114.97,1122.0,1114.85,0.0022
2013-07-18,1124.85,1117.51,1128.15,1117.51,0.0067
2013-07-19,1120.88,1124.65,1127.55,1120.25,-0.0034999999999999996
2013-07-22,1118.91,1120.88,1120.88,1117.75,-0.0018
2013-07-23,1117.38,1115.72,1118.23,1115.53,-0.0014000000000000002
2013-07-24,1116.0,1117.25,1117.25,1112.8,-0.0012
2013-07-25,1116.5,1116.05,1119.75,1115.45,0.0004
2013-07-26,1113.21,1116.5,1116.5,1110.05,-0.0029
2013-07-29,1112.66,1113.11,1113.11,1108.55,-0.0005
2013-07-30,1116.51,1113.06,1116.96,1111.85,0.0034999999999999996
2013-07-31,1123.7,1116.11,1123.8,1115.75,0.0064
2013-08-01,1123.5,1123.75,1124.13,1118.9,-0.0002
2013-08-02,1124.3,1123.2,1127.7,1122.85,0.0007000000000000001
2013-08-05,1114.12,1124.47,1124.47,1113.03,-0.0091
2013-08-06,1114.16,1113.85,1116.15,1111.85,0.0
2013-08-07,1115.37,1114.26,1120.25,1113.35,0.0011
2013-08-08,1112.7,1115.37,1115.95,1112.15,-0.0024
2013-08-09,1111.5,1112.75,1113.8,1107.3,-0.0011
2013-08-12,1114.22,1111.45,1114.87,1110.75,0.0024
2013-08-13,1118.82,1114.72,1119.17,1114.72,0.0040999999999999995
2013-08-14,1118.5,1118.37,1121.5,1118.37,-0.0003
2013-08-15,1118.5,1118.5,1118.53,1118.03,0.0
2013-08-16,1113.49,1118.45,1118.45,1112.55,-0.0045000000000000005
2013-08-19,1118.63,1113.79,1118.63,1111.65,0.0046
2013-08-20,1120.8,1118.18,1124.1,1117.7,0.0019
2013-08-21,1118.91,1121.45,1121.45,1116.65,-0.0017000000000000001
2013-08-22,1121.37,1118.41,1127.0,1118.41,0.0022
2013-08-23,1113.93,1121.0,1121.15,1113.93,-0.0066
2013-08-26,1113.0,1113.4,1114.2,1112.28,-0.0008
2013-08-27,1117.53,1113.25,1117.86,1113.25,0.0040999999999999995
2013-08-28,1114.85,1117.38,1120.3,1114.85,-0.0024
2013-08-29,1112.79,1113.5,1114.4,1109.0,-0.0018
2013-08-30,1110.02,1112.79,1112.79,1108.7,-0.0025
2013-09-02,1098.77,1110.02,1110.02,1098.54,-0.0101
2013-09-03,1098.7,1099.12,1099.2,1094.55,-0.0001
2013-09-04,1094.37,1098.35,1103.0,1094.2,-0.0039000000000000003
2013-09-05,1097.69,1094.12,1099.75,1089.45,0.003
2013-09-06,1092.5,1097.94,1099.1,1092.5,-0.004699999999999999
2013-09-09,1087.0,1092.1,1092.1,1086.6,-0.005
2013-09-10,1086.37,1087.75,1089.15,1082.25,-0.0006
2013-09-11,1086.21,1085.87,1090.05,1083.75,-0.0001
2013-09-12,1083.22,1086.21,1086.21,1081.75,-0.0028000000000000004
2013-09-13,1086.33,1083.22,1088.55,1082.75,0.0029
2013-09-16,1081.79,1086.33,1086.33,1081.25,-0.0042
2013-09-17,1082.6,1081.79,1086.95,1081.79,0.0007000000000000001
2013-09-18,1081.85,1082.6,1082.85,1081.85,-0.0007000000000000001
2013-09-19,1071.48,1070.4,1071.48,1070.4,-0.0096
2013-09-20,1076.47,1076.85,1077.85,1076.47,0.004699999999999999
2013-09-23,1074.35,1076.47,1078.45,1073.65,-0.002
2013-09-24,1074.8,1074.35,1076.85,1072.21,0.0004
2013-09-25,1076.87,1074.8,1079.45,1074.8,0.0019
2013-09-26,1075.65,1076.87,1076.87,1072.75,-0.0011
2013-09-27,1074.83,1075.65,1078.75,1072.65,-0.0008
2013-09-30,1074.53,1075.33,1078.75,1074.23,-0.0003
2013-10-01,1073.5,1074.08,1076.5,1072.9,-0.001
2013-10-02,1074.47,1073.39,1076.65,1072.75,0.0009
2013-10-03,1072.0,1075.02,1075.02,1072.0,-0.0023
2013-10-04,1071.5,1071.5,1074.3,1070.09,-0.0005
2013-10-07,1071.5,1071.5,1072.3,1068.7,0.0
2013-10-08,1075.1,1071.95,1076.55,1071.15,0.0034000000000000002
2013-10-09,1075.93,1074.6,1076.18,1074.6,0.0008
2013-10-10,1071.64,1075.93,1077.25,1071.64,-0.004
2013-10-11,1071.4,1071.64,1072.55,1069.05,-0.0002
2013-10-14,1071.7,1071.5,1073.95,1070.95,0.0003
2013-10-15,1064.78,1071.6,1071.8,1064.15,-0.006500000000000001
2013-10-16,1067.22,1065.28,1069.65,1065.28,0.0023
2013-10-17,1062.83,1066.72,1067.25,1062.4,-0.0040999999999999995
2013-10-18,1060.5,1062.88,1062.9,1060.5,-0.0022
2013-10-21,1062.25,1060.95,1063.85,1060.35,0.0017000000000000001
2013-10-22,1057.9,1062.25,1064.85,1057.9,-0.0040999999999999995
2013-10-23,1058.4,1058.04,1059.07,1055.75,0.0005
2013-10-24,1062.83,1058.26,1062.83,1055.05,0.0042
2013-10-25,1062.5,1062.38,1064.15,1060.88,-0.0003
2013-10-28,1061.7,1062.85,1063.85,1061.05,-0.0008
2013-10-29,1062.63,1061.3,1062.88,1060.35,0.0009
2013-10-30,1059.42,1063.03,1063.5,1059.04,-0.003
2013-10-31,1061.28,1059.02,1061.6,1059.02,0.0018
2013-11-01,1061.36,1061.28,1064.75,1060.75,0.0001
2013-11-04,1062.63,1061.16,1063.5,1061.16,0.0012
2013-11-05,1061.48,1062.83,1063.35,1060.4,-0.0011
2013-11-06,1060.22,1061.48,1063.95,1060.22,-0.0012
2013-11-07,1063.42,1060.72,1063.85,1060.25,0.003
2013-11-08,1062.57,1062.92,1065.55,1062.55,-0.0008
2013-11-11,1072.5,1062.62,1072.9,1062.62,0.009300000000000001
2013-11-12,1073.25,1072.6,1074.09,1069.4,0.0007000000000000001
2013-11-13,1071.01,1073.1,1074.55,1070.89,-0.0021
2013-11-14,1068.66,1071.01,1071.01,1066.35,-0.0022
2013-11-15,1062.8,1068.66,1069.05,1062.8,-0.0055000000000000005
2013-11-18,1055.29,1062.8,1062.8,1055.04,-0.0070999999999999995
2013-11-19,1055.31,1055.29,1058.05,1054.9,0.0
2013-11-20,1056.83,1055.41,1058.65,1054.95,0.0014000000000000002
2013-11-21,1062.12,1056.9,1064.42,1056.9,0.005
2013-11-22,1061.44,1061.95,1063.25,1060.2,-0.0006
2013-11-25,1060.12,1060.78,1063.18,1058.68,-0.0012
2013-11-26,1060.52,1059.8,1062.05,1058.95,0.0004
2013-11-27,1061.05,1060.05,1061.85,1059.65,0.0005
2013-11-28,1061.4,1063.65,1065.25,1060.75,0.0003
2013-11-29,1058.21,1060.65,1060.95,1058.21,-0.003
2013-12-02,1058.5,1058.26,1059.1,1056.8,0.0003
2013-12-03,1061.22,1058.88,1063.88,1058.88,0.0026
2013-12-04,1061.75,1061.35,1063.1,1060.8,0.0005
2013-12-05,1058.72,1061.2,1062.05,1058.72,-0.0029
2013-12-06,1057.0,1059.27,1059.9,1056.87,-0.0016
